System_time,Server,Request_method,HTTP_user_agent,QUERY_STRING,REMOTE_ADDR
2018-12-14 13:29:50,FANCY-DP,GET/__swagger__/,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1,127.0.0.1 
2018-12-14 13:29:55,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
2018-12-14 13:30:25,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/70.0.3538.110 Safari/537.36,?viewer_pane=1?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
2018-12-14 13:30:25,FANCY-DP,GET/favicon.ico,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/70.0.3538.110 Safari/537.36,,127.0.0.1 
2018-12-14 13:31:21,FANCY-DP,GET/__swagger__/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/70.0.3538.110 Safari/537.36,,127.0.0.1 
2018-12-14 13:31:23,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/70.0.3538.110 Safari/537.36,?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
2018-12-14 13:34:51,FANCY-DP,GET/__swagger__/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/70.0.3538.110 Safari/537.36,,127.0.0.1 
2018-12-14 13:34:51,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/70.0.3538.110 Safari/537.36,?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
2018-12-14 13:35:39,FANCY-DP,GET/__swagger__/,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1,127.0.0.1 
2018-12-14 13:35:39,FANCY-DP,GET/swagger.json,Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML like Gecko) rstudio Safari/538.1 Qt/5.4.1,?viewer_pane=1?schemes=http&host=127.0.0.1:8070&path=/,127.0.0.1 
