SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units,IsActive
BoMLatest_94341_IDQ60801,1,rain_trace,94341_Rainfall,1998-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94341_IDQ60801,1,rel_hum,94341_Humidity,1998-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94341_IDQ60801,1,wind_spd_kmh,94341_Wind-Speed,1998-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94284_IDQ60801,1,air_temp,94284_Temperature,2010-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94284_IDQ60801,1,press,94284_Atmospheric-Pressure,2010-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94284_IDQ60801,1,rain_trace,94284_Rainfall,2010-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94284_IDQ60801,1,rel_hum,94284_Humidity,2010-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94284_IDQ60801,1,wind_spd_kmh,94284_Wind-Speed,2010-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94287_IDQ60801,1,air_temp,94287_Temperature,1941-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94287_IDQ60801,1,press,94287_Atmospheric-Pressure,1941-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94287_IDQ60801,1,rain_trace,94287_Rainfall,1941-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94287_IDQ60801,1,rel_hum,94287_Humidity,1941-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94287_IDQ60801,1,wind_spd_kmh,94287_Wind-Speed,1941-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94288_IDQ60801,1,air_temp,94288_Temperature,2013-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94288_IDQ60801,1,press,94288_Atmospheric-Pressure,2013-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94288_IDQ60801,1,rain_trace,94288_Rainfall,2013-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94288_IDQ60801,1,rel_hum,94288_Humidity,2013-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94288_IDQ60801,1,wind_spd_kmh,94288_Wind-Speed,2013-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94188_IDQ60801,1,air_temp,94188_Temperature,2003-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94188_IDQ60801,1,press,94188_Atmospheric-Pressure,2003-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94188_IDQ60801,1,rain_trace,94188_Rainfall,2003-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94188_IDQ60801,1,rel_hum,94188_Humidity,2003-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94188_IDQ60801,1,wind_spd_kmh,94188_Wind-Speed,2003-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94292_IDQ60801,1,air_temp,94292_Temperature,1871-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94292_IDQ60801,1,press,94292_Atmospheric-Pressure,1871-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94292_IDQ60801,1,rain_trace,94292_Rainfall,1871-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94292_IDQ60801,1,rel_hum,94292_Humidity,1871-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94292_IDQ60801,1,wind_spd_kmh,94292_Wind-Speed,1871-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95283_IDQ60801,1,air_temp,95283_Temperature,2000-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95283_IDQ60801,1,press,95283_Atmospheric-Pressure,2000-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95283_IDQ60801,1,rain_trace,95283_Rainfall,2000-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95283_IDQ60801,1,rel_hum,95283_Humidity,2000-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95283_IDQ60801,1,wind_spd_kmh,95283_Wind-Speed,2000-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94291_IDQ60801,1,air_temp,94291_Temperature,1881-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94291_IDQ60801,1,press,94291_Atmospheric-Pressure,1881-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94291_IDQ60801,1,rain_trace,94291_Rainfall,1881-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94291_IDQ60801,1,rel_hum,94291_Humidity,1881-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94291_IDQ60801,1,wind_spd_kmh,94291_Wind-Speed,1881-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94285_IDQ60801,1,air_temp,94285_Temperature,1887-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94285_IDQ60801,1,press,94285_Atmospheric-Pressure,1887-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94285_IDQ60801,1,rain_trace,94285_Rainfall,1887-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94285_IDQ60801,1,rel_hum,94285_Humidity,1887-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94285_IDQ60801,1,wind_spd_kmh,94285_Wind-Speed,1887-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94295_IDQ60801,1,air_temp,94295_Temperature,1980-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94295_IDQ60801,1,press,94295_Atmospheric-Pressure,1980-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94295_IDQ60801,1,rain_trace,94295_Rainfall,1980-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94295_IDQ60801,1,rel_hum,94295_Humidity,1980-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94295_IDQ60801,1,wind_spd_kmh,94295_Wind-Speed,1980-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95286_IDQ60801,1,air_temp,95286_Temperature,2000-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95286_IDQ60801,1,press,95286_Atmospheric-Pressure,2000-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95286_IDQ60801,1,rain_trace,95286_Rainfall,2000-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95286_IDQ60801,1,rel_hum,95286_Humidity,2000-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95286_IDQ60801,1,wind_spd_kmh,95286_Wind-Speed,2000-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95292_IDQ60801,1,air_temp,95292_Temperature,1920-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95292_IDQ60801,1,press,95292_Atmospheric-Pressure,1920-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95292_IDQ60801,1,rain_trace,95292_Rainfall,1920-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95292_IDQ60801,1,rel_hum,95292_Humidity,1920-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95292_IDQ60801,1,wind_spd_kmh,95292_Wind-Speed,1920-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95296_IDQ60801,1,air_temp,95296_Temperature,1997-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95296_IDQ60801,1,press,95296_Atmospheric-Pressure,1997-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95296_IDQ60801,1,rain_trace,95296_Rainfall,1997-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95296_IDQ60801,1,rel_hum,95296_Humidity,1997-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95296_IDQ60801,1,wind_spd_kmh,95296_Wind-Speed,1997-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95295_IDQ60801,1,air_temp,95295_Temperature,1951-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95295_IDQ60801,1,press,95295_Atmospheric-Pressure,1951-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95295_IDQ60801,1,rain_trace,95295_Rainfall,1951-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95295_IDQ60801,1,rel_hum,95295_Humidity,1951-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95295_IDQ60801,1,wind_spd_kmh,95295_Wind-Speed,1951-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94383_IDQ60801,1,air_temp,94383_Temperature,2015-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94383_IDQ60801,1,press,94383_Atmospheric-Pressure,2015-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94383_IDQ60801,1,rain_trace,94383_Rainfall,2015-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94383_IDQ60801,1,rel_hum,94383_Humidity,2015-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94383_IDQ60801,1,wind_spd_kmh,94383_Wind-Speed,2015-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94297_IDQ60801,1,air_temp,94297_Temperature,1991-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94297_IDQ60801,1,press,94297_Atmospheric-Pressure,1991-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94297_IDQ60801,1,rain_trace,94297_Rainfall,1991-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94297_IDQ60801,1,rel_hum,94297_Humidity,1991-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94297_IDQ60801,1,wind_spd_kmh,94297_Wind-Speed,1991-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95291_IDQ60801,1,air_temp,95291_Temperature,1968-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95291_IDQ60801,1,press,95291_Atmospheric-Pressure,1968-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95291_IDQ60801,1,rain_trace,95291_Rainfall,1968-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95291_IDQ60801,1,rel_hum,95291_Humidity,1968-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95291_IDQ60801,1,wind_spd_kmh,95291_Wind-Speed,1968-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94294_IDQ60801,1,air_temp,94294_Temperature,1940-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94294_IDQ60801,1,press,94294_Atmospheric-Pressure,1940-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94294_IDQ60801,1,rain_trace,94294_Rainfall,1940-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94294_IDQ60801,1,rel_hum,94294_Humidity,1940-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94294_IDQ60801,1,wind_spd_kmh,94294_Wind-Speed,1940-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95293_IDQ60801,1,air_temp,95293_Temperature,1998-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95293_IDQ60801,1,press,95293_Atmospheric-Pressure,1998-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95293_IDQ60801,1,rain_trace,95293_Rainfall,1998-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95293_IDQ60801,1,rel_hum,95293_Humidity,1998-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95293_IDQ60801,1,wind_spd_kmh,95293_Wind-Speed,1998-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94360_IDQ60801,1,air_temp,94360_Temperature,1939-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94360_IDQ60801,1,press,94360_Atmospheric-Pressure,1939-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94360_IDQ60801,1,rain_trace,94360_Rainfall,1939-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94360_IDQ60801,1,rel_hum,94360_Humidity,1939-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94360_IDQ60801,1,wind_spd_kmh,94360_Wind-Speed,1939-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94368_IDQ60801,1,air_temp,94368_Temperature,2002-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94368_IDQ60801,1,press,94368_Atmospheric-Pressure,2002-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94368_IDQ60801,1,rain_trace,94368_Rainfall,2002-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94368_IDQ60801,1,rel_hum,94368_Humidity,2002-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94368_IDQ60801,1,wind_spd_kmh,94368_Wind-Speed,2002-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_99367_IDQ60801,1,air_temp,99367_Temperature,2005-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_99367_IDQ60801,1,press,99367_Atmospheric-Pressure,2005-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_99367_IDQ60801,1,rain_trace,99367_Rainfall,2005-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_99367_IDQ60801,1,rel_hum,99367_Humidity,2005-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_99367_IDQ60801,1,wind_spd_kmh,99367_Wind-Speed,2005-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94367_IDQ60801,1,air_temp,94367_Temperature,1959-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94367_IDQ60801,1,press,94367_Atmospheric-Pressure,1959-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94367_IDQ60801,1,rain_trace,94367_Rainfall,1959-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94367_IDQ60801,1,rel_hum,94367_Humidity,1959-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94367_IDQ60801,1,wind_spd_kmh,94367_Wind-Speed,1959-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95367_IDQ60801,1,air_temp,95367_Temperature,1950-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95367_IDQ60801,1,press,95367_Atmospheric-Pressure,1950-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95367_IDQ60801,1,rain_trace,95367_Rainfall,1950-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95367_IDQ60801,1,rel_hum,95367_Humidity,1950-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95367_IDQ60801,1,wind_spd_kmh,95367_Wind-Speed,1950-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94372_IDQ60801,1,air_temp,94372_Temperature,1999-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94372_IDQ60801,1,press,94372_Atmospheric-Pressure,1999-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94372_IDQ60801,1,rain_trace,94372_Rainfall,1999-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94372_IDQ60801,1,rel_hum,94372_Humidity,1999-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94372_IDQ60801,1,wind_spd_kmh,94372_Wind-Speed,1999-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94365_IDQ60801,1,air_temp,94365_Temperature,1978-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94365_IDQ60801,1,press,94365_Atmospheric-Pressure,1978-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94365_IDQ60801,1,rain_trace,94365_Rainfall,1978-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94365_IDQ60801,1,rel_hum,94365_Humidity,1978-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94365_IDQ60801,1,wind_spd_kmh,94365_Wind-Speed,1978-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94376_IDQ60801,1,air_temp,94376_Temperature,1929-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94376_IDQ60801,1,press,94376_Atmospheric-Pressure,1929-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94376_IDQ60801,1,rain_trace,94376_Rainfall,1929-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94376_IDQ60801,1,rel_hum,94376_Humidity,1929-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94376_IDQ60801,1,wind_spd_kmh,94376_Wind-Speed,1929-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94380_IDQ60801,1,air_temp,94380_Temperature,1957-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94380_IDQ60801,1,press,94380_Atmospheric-Pressure,1957-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94380_IDQ60801,1,rain_trace,94380_Rainfall,1957-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94380_IDQ60801,1,rel_hum,94380_Humidity,1957-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94380_IDQ60801,1,wind_spd_kmh,94380_Wind-Speed,1957-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94381_IDQ60801,1,air_temp,94381_Temperature,1993-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94381_IDQ60801,1,press,94381_Atmospheric-Pressure,1993-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94381_IDQ60801,1,rain_trace,94381_Rainfall,1993-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94381_IDQ60801,1,rel_hum,94381_Humidity,1993-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94381_IDQ60801,1,wind_spd_kmh,94381_Wind-Speed,1993-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94386_IDQ60801,1,air_temp,94386_Temperature,1956-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94386_IDQ60801,1,press,94386_Atmospheric-Pressure,1956-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94386_IDQ60801,1,rain_trace,94386_Rainfall,1956-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94386_IDQ60801,1,rel_hum,94386_Humidity,1956-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94386_IDQ60801,1,wind_spd_kmh,94386_Wind-Speed,1956-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_94374_IDQ60801,1,air_temp,94374_Temperature,1939-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_94374_IDQ60801,1,press,94374_Atmospheric-Pressure,1939-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_94374_IDQ60801,1,rain_trace,94374_Rainfall,1939-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_94374_IDQ60801,1,rel_hum,94374_Humidity,1939-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_94374_IDQ60801,1,wind_spd_kmh,94374_Wind-Speed,1939-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95298_IDQ60801,1,air_temp,95298_Temperature,1992-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
BoMLatest_95298_IDQ60801,1,press,95298_Atmospheric-Pressure,1992-01-01T00:00:00,2019-07-23T00:00:00,Atmospheric-Pressure,0,0,TRUE,hPa,TRUE
BoMLatest_95298_IDQ60801,1,rain_trace,95298_Rainfall,1992-01-01T00:00:00,2019-07-23T00:00:00,Rainfall,0,0,TRUE,mm,TRUE
BoMLatest_95298_IDQ60801,1,rel_hum,95298_Humidity,1992-01-01T00:00:00,2019-07-23T00:00:00,Humidity,0,0,TRUE,Percent,TRUE
BoMLatest_95298_IDQ60801,1,wind_spd_kmh,95298_Wind-Speed,1992-01-01T00:00:00,2019-07-23T00:00:00,Wind-Speed,0,0,TRUE,km/hr,TRUE
BoMLatest_95369_IDQ60801,1,air_temp,95369_Temperature,2004-01-01T00:00:00,2019-07-23T00:00:00,Temperature,0,0,TRUE,Degrees-Celcius,TRUE
